"","id","zona","piso","estrato","preciom","areaconst","parqueaderos","banios","habitaciones","tipo","barrio","longitud","latitud"
"6332",8023,"Zona Oeste","02",6,1800,304,3,4,3,"Apartamento","santa rita",-76.554,3.452
"6333",4521,"Zona Oeste","03",6,510,227,2,4,3,"Apartamento","santa rita",-76.53198,3.45165
"6334",5927,"Zona Oeste","03",6,1550,304,2,3,3,"Apartamento","santa rita",-76.53952,3.45148
"6335",7499,"Zona Oeste","03",4,320,380,2,4,4,"Casa","santa rita",-76.55,3.454
"6336",7686,"Zona Oeste","03",6,450,181,2,3,3,"Apartamento","santa rita",-76.55122,3.45276
"6337",7920,"Zona Oeste","03",6,490,227,2,3,3,"Apartamento","santa rita",-76.553,3.452
"6338",7922,"Zona Oeste","03",5,279,102,2,3,3,"Apartamento","santa rita",-76.553,3.452
"6339",7923,"Zona Oeste","03",6,1300,334,6,5,3,"Apartamento","santa rita",-76.553,3.451
"6340",8018,"Zona Oeste","03",6,290,108,2,3,3,"Apartamento","santa rita",-76.554,3.452
"6341",8051,"Zona Oeste","03",6,450,180,2,4,4,"Apartamento","santa rita",-76.55443,3.4512
"6342",8076,"Zona Oeste","03",6,850,150,2,4,3,"Apartamento","santa rita",-76.55486,3.45082
"6343",737,"Zona Oeste","04",6,1150,364,3,4,3,"Apartamento","santa rita",-76.502,3.491
"6344",7672,"Zona Oeste","04",6,1830,305,3,4,3,"Apartamento","santa rita",-76.5511,3.45242
"6345",7673,"Zona Oeste","04",6,1200,297,3,4,4,"Apartamento","santa rita",-76.5511,3.45276
"6346",7965,"Zona Oeste","04",6,1200,296,2,3,3,"Apartamento","santa rita",-76.55329,3.45735
"6347",7981,"Zona Oeste","04",6,998,228,2,5,3,"Apartamento","santa rita",-76.55352,3.45135
"6348",8022,"Zona Oeste","04",6,1850,305,4,4,3,"Apartamento","santa rita",-76.554,3.452
"6349",859,"Zona Oeste","05",6,430,138,2,3,3,"Apartamento","santa rita",-76.504,3.408
"6350",7319,"Zona Oeste","05",6,600,156.86,1,6,5,"Apartamento","santa rita",-76.54882,3.45361
"6351",7415,"Zona Oeste","05",6,430,138,2,3,3,"Apartamento","santa rita",-76.54948,3.45122
"6352",7646,"Zona Oeste","05",6,1584,257,3,4,3,"Apartamento","santa rita",-76.551,3.453
"6353",4359,"Zona Oeste","07",6,910,181,2,2,3,"Apartamento","santa rita",-76.531,3.455
"6354",7841,"Zona Oeste","08",6,1100,369,3,6,5,"Apartamento","santa rita",-76.55239,3.45217
"6355",7982,"Zona Oeste","08",6,1500,228,3,6,5,"Apartamento","santa rita",-76.55352,3.45135
"6356",8021,"Zona Oeste","08",6,1550,238,3,4,3,"Apartamento","santa rita",-76.554,3.452
"6357",3822,"Zona Oeste","09",6,910,307,2,5,4,"Apartamento","santa rita",-76.52882,3.44441
"6358",5868,"Zona Oeste","09",6,600,227,NA,4,3,"Apartamento","santa rita",-76.539,3.45
"6359",7341,"Zona Oeste","12",6,1100,387,4,5,4,"Apartamento","santa rita",-76.549,3.454
"6360",5504,"Zona Oeste",NA,5,395,140,2,4,4,"Apartamento","santa rita",-76.537,3.454
"6361",7340,"Zona Oeste",NA,6,1000,320,3,4,3,"Apartamento","santa rita",-76.549,3.455
"6362",7498,"Zona Oeste",NA,5,450,250,NA,3,4,"Casa","santa rita",-76.55,3.453
"6363",7872,"Zona Oeste",NA,6,1950,400,4,5,3,"Casa","santa rita",-76.55273,3.45294
"6364",7921,"Zona Oeste",NA,6,1400,296,2,4,4,"Apartamento","santa rita",-76.553,3.451
"6365",8017,"Zona Oeste",NA,6,230,110,1,2,4,"Apartamento","santa rita",-76.554,3.452
"6366",8019,"Zona Oeste",NA,5,420,170,2,3,2,"Apartamento","santa rita",-76.554,3.452
"6367",8024,"Zona Oeste",NA,6,380,140,2,4,3,"Apartamento","santa rita",-76.554,3.452
"6368",8129,"Zona Oeste",NA,6,700,615,2,5,5,"Casa","santa rita",-76.55569,3.45038
"6369",3368,"Zona Centro",NA,3,180,100,NA,2,2,"Apartamento","santa rosa",-76.526,3.434
"6370",4358,"Zona Oeste","01",6,420,180,2,3,4,"Apartamento","santa teresita",-76.531,3.452
"6371",6344,"Zona Oeste","01",6,600,146,2,3,2,"Apartamento","santa teresita",-76.542,3.449
"6372",6379,"Zona Oeste","01",5,1500,500,7,7,7,"Apartamento","santa teresita",-76.54213,3.45065
"6373",6890,"Zona Oeste","01",6,260,56,1,2,1,"Apartamento","santa teresita",-76.5457,3.45064
"6374",7163,"Zona Oeste","01",6,330,160,1,3,2,"Apartamento","santa teresita",-76.548,3.455
"6375",7337,"Zona Oeste","01",6,780,160,2,3,3,"Apartamento","santa teresita",-76.549,3.448
"6376",7544,"Zona Oeste","01",6,1300,219,2,6,3,"Apartamento","santa teresita",-76.55016,3.43777
"6377",7620,"Zona Oeste","01",6,850,240,2,5,4,"Casa","santa teresita",-76.55084,3.45011
"6378",7889,"Zona Oeste","01",6,1250,218,3,4,3,"Apartamento","santa teresita",-76.55293,3.44918
"6379",8012,"Zona Oeste","01",6,440,119,3,2,2,"Apartamento","santa teresita",-76.554,3.45
"6380",211,"Zona Oeste","02",6,695,245,3,4,5,"Apartamento","santa teresita",-76.489,3.48
"6381",239,"Zona Oeste","02",6,850,240,2,5,5,"Casa","santa teresita",-76.49016,3.49415
"6382",489,"Zona Oeste","02",6,1250,628,2,6,5,"Casa","santa teresita",-76.49706,3.46972
"6383",1508,"Zona Oeste","02",6,850,240,2,5,5,"Casa","santa teresita",-76.51634,3.43676
"6384",6211,"Zona Oeste","02",6,1200,638,2,6,4,"Casa","santa teresita",-76.5414,3.45053
"6385",6888,"Zona Oeste","02",6,590,355,2,4,4,"Apartamento","santa teresita",-76.5457,3.45064
"6386",7574,"Zona Oeste","02",6,700,346,1,4,4,"Apartamento","santa teresita",-76.55059,3.44994
"6387",7591,"Zona Oeste","02",6,849,270,2,4,3,"Casa","santa teresita",-76.55078,3.4516
"6388",7603,"Zona Oeste","02",6,750,180,2,4,3,"Apartamento","santa teresita",-76.55078,3.4516
"6389",7682,"Zona Oeste","02",6,700,346,NA,4,4,"Apartamento","santa teresita",-76.55119,3.45174
"6390",7696,"Zona Oeste","02",6,750,180,2,5,4,"Apartamento","santa teresita",-76.55136,3.45187
"6391",7770,"Zona Oeste","02",5,550,250,1,5,4,"Casa","santa teresita",-76.55198,3.45329
"6392",7838,"Zona Oeste","02",6,530,158,2,3,4,"Apartamento","santa teresita",-76.55237,3.45009
"6393",7898,"Zona Oeste","02",6,1150,258,3,5,3,"Apartamento","santa teresita",-76.55293,3.44918
"6394",7918,"Zona Oeste","02",5,600,142,2,4,3,"Apartamento","santa teresita",-76.553,3.449
"6395",7959,"Zona Oeste","02",6,530,158,2,3,4,"Apartamento","santa teresita",-76.55325,3.45122
"6396",7960,"Zona Oeste","02",6,485,200,2,4,4,"Apartamento","santa teresita",-76.55325,3.45379
"6397",8065,"Zona Oeste","02",6,1200,400,2,7,6,"Casa","santa teresita",-76.55463,3.4472
"6398",8096,"Zona Oeste","02",6,1350,229,3,5,3,"Apartamento","santa teresita",-76.555,3.448
"6399",8116,"Zona Oeste","02",6,480,202,2,4,4,"Apartamento","santa teresita",-76.55534,3.44731
"6400",8153,"Zona Oeste","02",6,800,162,3,4,3,"Apartamento","santa teresita",-76.556,3.449
"6401",8203,"Zona Oeste","02",5,780,169,2,4,3,"Apartamento","santa teresita",-76.55726,3.44728
"6402",8274,"Zona Oeste","02",5,416,98,1,2,2,"Apartamento","santa teresita",-76.562,3.418
"6403",961,"Zona Oeste","03",6,1350,229,3,4,3,"Apartamento","santa teresita",-76.50667,3.43813
"6404",3533,"Zona Oeste","03",6,1150,198,3,4,3,"Apartamento","santa teresita",-76.527,3.441
"6405",4158,"Zona Sur","03",6,450,187,2,4,3,"Apartamento","santa teresita",-76.53,3.447
"6406",4357,"Zona Oeste","03",6,450,186,2,4,4,"Apartamento","santa teresita",-76.531,3.45
"6407",6221,"Zona Oeste","03",6,540,116,2,3,1,"Apartamento","santa teresita",-76.54149,3.4445
"6408",6930,"Zona Oeste","03",5,690,300,2,5,5,"Apartamento","santa teresita",-76.546,3.45
"6409",6991,"Zona Oeste","03",6,900,310,2,4,5,"Apartamento","santa teresita",-76.54654,3.45262
"6410",7059,"Zona Oeste","03",6,900,312,3,5,4,"Apartamento","santa teresita",-76.547,3.453
"6411",7553,"Zona Oeste","03",6,555,121.18,2,3,3,"Apartamento","santa teresita",-76.55025,3.45165
"6412",7560,"Zona Oeste","03",6,1226,228,3,6,5,"Apartamento","santa teresita",-76.55033,3.44934
"6413",7567,"Zona Oeste","03",6,560,92,2,3,2,"Apartamento","santa teresita",-76.55052,3.4513
"6414",7605,"Zona Oeste","03",6,720,194,2,4,4,"Apartamento","santa teresita",-76.55078,3.4516
"6415",7613,"Zona Oeste","03",6,1150,258,3,5,3,"Apartamento","santa teresita",-76.55078,3.4516
"6416",7645,"Zona Oeste","03",6,1300,228,3,5,3,"Apartamento","santa teresita",-76.551,3.449
"6417",7784,"Zona Oeste","03",6,580,143,2,4,4,"Apartamento","santa teresita",-76.552,3.448
"6418",7829,"Zona Oeste","03",6,780,350,2,4,4,"Apartamento","santa teresita",-76.55222,3.44981
"6419",7851,"Zona Oeste","03",5,760,310,2,5,5,"Apartamento","santa teresita",-76.55244,3.44949
"6420",7919,"Zona Oeste","03",6,980,276,2,3,3,"Apartamento","santa teresita",-76.553,3.449
"6421",7970,"Zona Oeste","03",5,725,164,2,3,3,"Apartamento","santa teresita",-76.55341,3.45026
"6422",7972,"Zona Oeste","03",5,730,164,2,3,3,"Apartamento","santa teresita",-76.55341,3.45026
"6423",8016,"Zona Oeste","03",6,430,186,2,3,3,"Apartamento","santa teresita",-76.554,3.45
"6424",8039,"Zona Oeste","03",4,200,60,1,2,3,"Apartamento","santa teresita",-76.55413,3.44658
"6425",8220,"Zona Oeste","03",6,1150,258,3,4,3,"Apartamento","santa teresita",-76.55859,3.38294
"6426",2591,"Zona Oeste","04",6,570,90,2,2,2,"Apartamento","santa teresita",-76.521,3.442
"6427",6389,"Zona Oeste","04",6,496,90,2,2,2,"Apartamento","santa teresita",-76.54227,3.45101
"6428",6534,"Zona Oeste","04",6,780,377,NA,4,3,"Apartamento","santa teresita",-76.54307,3.45092
"6429",7107,"Zona Oeste","04",6,450,160,2,4,4,"Apartamento","santa teresita",-76.54752,3.45175
"6430",7112,"Zona Oeste","04",6,450,160,2,4,3,"Apartamento","santa teresita",-76.54754,3.45161
"6431",7145,"Zona Oeste","04",6,460,180,2,3,4,"Apartamento","santa teresita",-76.54796,3.44957
"6432",7162,"Zona Sur","04",6,850,222,2,3,3,"Apartamento","santa teresita",-76.548,3.453
"6433",7604,"Zona Oeste","04",6,865,195,3,3,3,"Apartamento","santa teresita",-76.55078,3.4516
"6434",7610,"Zona Oeste","04",6,550,175,2,3,3,"Apartamento","santa teresita",-76.55078,3.4516
"6435",7690,"Zona Oeste","04",6,800,148,2,3,4,"Apartamento","santa teresita",-76.55131,3.45145
"6436",7900,"Zona Oeste","04",6,630,153,2,4,3,"Apartamento","santa teresita",-76.55293,3.44918
"6437",7968,"Zona Oeste","04",6,230,55,1,2,1,"Apartamento","santa teresita",-76.55332,3.44871
"6438",7979,"Zona Oeste","04",5,645,153,2,5,4,"Apartamento","santa teresita",-76.55348,3.45035
"6439",8121,"Zona Oeste","04",6,370,125,2,4,4,"Apartamento","santa teresita",-76.55542,3.44812
"6440",8273,"Zona Oeste","04",6,650,153,2,4,4,"Apartamento","santa teresita",-76.56124,3.45197
"6441",4611,"Zona Oeste","05",6,900,227,1,4,3,"Apartamento","santa teresita",-76.532,3.452
"6442",6390,"Zona Oeste","05",6,387,60,1,1,1,"Apartamento","santa teresita",-76.54227,3.45101
"6443",7113,"Zona Oeste","05",6,494,167,2,5,3,"Apartamento","santa teresita",-76.54754,3.45141
"6444",7304,"Zona Oeste","05",6,580,111,2,3,3,"Apartamento","santa teresita",-76.54875,3.45232
"6445",7549,"Zona Oeste","05",6,1250,229,3,4,4,"Apartamento","santa teresita",-76.55025,3.45096
"6446",7860,"Zona Oeste","05",6,470,200,2,2,2,"Apartamento","santa teresita",-76.55252,3.44936
"6447",7873,"Zona Oeste","05",6,975,250,3,4,3,"Apartamento","santa teresita",-76.55273,3.45058
"6448",7913,"Zona Oeste","05",6,732,131,2,3,3,"Apartamento","santa teresita",-76.553,3.449
"6449",7958,"Zona Oeste","05",6,590,134,2,4,3,"Apartamento","santa teresita",-76.5532,3.44726
"6450",7983,"Zona Oeste","05",6,580,153,2,4,4,"Apartamento","santa teresita",-76.55359,3.44908
"6451",8008,"Zona Oeste","05",6,450,217,2,3,3,"Apartamento","santa teresita",-76.554,3.45
"6452",8119,"Zona Oeste","05",6,400,129,2,4,4,"Apartamento","santa teresita",-76.5554,3.44762
"6453",4613,"Zona Oeste","06",6,750,180,3,4,3,"Apartamento","santa teresita",-76.532,3.452
"6454",6288,"Zona Oeste","06",6,975,250,3,3,3,"Apartamento","santa teresita",-76.54185,3.45083
"6455",6677,"Zona Oeste","06",6,620,154,2,4,3,"Apartamento","santa teresita",-76.544,3.454
"6456",7118,"Zona Oeste","06",6,700,148,2,3,3,"Apartamento","santa teresita",-76.54758,3.45043
"6457",7493,"Zona Oeste","06",6,540,90,NA,2,2,"Apartamento","santa teresita",-76.54999,3.45217
"6458",7568,"Zona Oeste","06",6,1250,238,2,5,4,"Apartamento","santa teresita",-76.55055,3.45161
"6459",7572,"Zona Oeste","06",6,590,134,2,4,4,"Apartamento","santa teresita",-76.55059,3.45161
"6460",7628,"Zona Oeste","06",5,620,154,2,4,3,"Apartamento","santa teresita",-76.55093,3.44187
"6461",7788,"Zona Oeste","06",6,1150,256,3,4,3,"Apartamento","santa teresita",-76.552,3.451
"6462",7836,"Zona Oeste","06",6,320,97,1,2,2,"Apartamento","santa teresita",-76.55231,3.45302
"6463",7894,"Zona Oeste","06",6,700,180,3,4,3,"Apartamento","santa teresita",-76.55293,3.44918
"6464",7914,"Zona Oeste","06",6,640,157,2,4,4,"Apartamento","santa teresita",-76.553,3.448
"6465",7973,"Zona Oeste","06",5,520,125,NA,3,3,"Apartamento","santa teresita",-76.55341,3.42863
"6466",7977,"Zona Oeste","06",6,640,157,2,4,4,"Apartamento","santa teresita",-76.55345,3.44761
"6467",7984,"Zona Oeste","06",6,640,140,2,3,3,"Apartamento","santa teresita",-76.55359,3.44797
"6468",7992,"Zona Oeste","06",6,480,190,2,3,4,"Apartamento","santa teresita",-76.55381,3.44951
"6469",8095,"Zona Oeste","06",6,1450,229,3,4,3,"Apartamento","santa teresita",-76.555,3.448
"6470",8120,"Zona Oeste","06",6,1200,234,2,4,3,"Apartamento","santa teresita",-76.5554,3.44789
"6471",8282,"Zona Oeste","06",6,640,157,2,3,3,"Apartamento","santa teresita",-76.563,3.418
"6472",4610,"Zona Oeste","07",6,1220,200,3,4,3,"Apartamento","santa teresita",-76.532,3.452
"6473",4612,"Zona Oeste","07",6,910,181,2,4,3,"Apartamento","santa teresita",-76.532,3.455
"6474",5064,"Zona Oeste","07",6,440,260,2,3,3,"Apartamento","santa teresita",-76.53464,3.44987
"6475",6107,"Zona Oeste","07",6,900,181,3,5,4,"Apartamento","santa teresita",-76.54077,3.45082
"6476",7084,"Zona Oeste","07",6,600,170,2,5,3,"Apartamento","santa teresita",-76.54717,3.45084
"6477",7232,"Zona Oeste","07",6,590,278,NA,5,3,"Apartamento","santa teresita",-76.54827,3.45431
"6478",7338,"Zona Oeste","07",6,790,192,2,5,3,"Apartamento","santa teresita",-76.549,3.455
"6479",7627,"Zona Oeste","07",6,680,153,2,4,3,"Apartamento","Santa Teresita",-76.55093,3.44189
"6480",7832,"Zona Oeste","07",6,990,238,2,5,3,"Apartamento","santa teresita",-76.55228,3.4494
"6481",7888,"Zona Oeste","07",6,630,134,2,4,3,"Apartamento","santa teresita",-76.55293,3.44918
"6482",7896,"Zona Oeste","07",6,580,300,3,5,4,"Apartamento","santa teresita",-76.55293,3.44918
"6483",7909,"Zona Oeste","07",6,680,153,2,4,3,"Apartamento","santa teresita",-76.553,3.447
"6484",7911,"Zona Sur","07",6,750,121,2,3,3,"Apartamento","santa teresita",-76.553,3.447
"6485",7917,"Zona Oeste","07",6,1850,430,2,4,4,"Apartamento","santa teresita",-76.553,3.448
"6486",7969,"Zona Oeste","07",5,1900,550,4,4,4,"Apartamento","santa teresita",-76.55341,3.45026
"6487",7971,"Zona Oeste","07",5,1850,550,4,5,4,"Apartamento","santa teresita",-76.55341,3.45026
"6488",8097,"Zona Oeste","07",6,600,278,3,5,3,"Apartamento","santa teresita",-76.555,3.417
"6489",8103,"Zona Oeste","07",6,910,181,2,5,4,"Apartamento","santa teresita",-76.55501,3.44977
"6490",6157,"Zona Oeste","08",6,1800,480,4,5,4,"Apartamento","santa teresita",-76.541,3.451
"6491",7233,"Zona Oeste","08",6,950,281.29,3,6,4,"Apartamento","santa teresita",-76.54827,3.45241
"6492",7555,"Zona Oeste","08",6,1350,230,4,4,3,"Apartamento","santa teresita",-76.55027,3.44908
"6493",7564,"Zona Oeste","08",4,200,60,1,2,2,"Apartamento","santa teresita",-76.55046,3.44133
"6494",7573,"Zona Oeste","08",6,1200,301,3,5,4,"Apartamento","santa teresita",-76.55059,3.45161
"6495",7595,"Zona Oeste","08",6,1220,197,3,4,3,"Apartamento","santa teresita",-76.55078,3.4516
"6496",7608,"Zona Oeste","08",6,1250,300,3,4,4,"Apartamento","santa teresita",-76.55078,3.4516
"6497",7615,"Zona Oeste","08",6,1350,277,2,5,3,"Apartamento","santa teresita",-76.55078,3.4516
"6498",7644,"Zona Oeste","08",6,950,262,2,3,3,"Apartamento","santa teresita",-76.551,3.442
"6499",7785,"Zona Oeste","08",6,1800,450,4,5,4,"Apartamento","santa teresita",-76.552,3.448
"6500",7861,"Zona Oeste","08",6,460,98,2,2,2,"Apartamento","santa teresita",-76.55252,3.44936
"6501",7908,"Zona Oeste","08",6,1050,300,4,4,4,"Apartamento","santa teresita",-76.553,3.448
"6502",7916,"Zona Oeste","08",6,1100,301,3,5,5,"Apartamento","santa teresita",-76.553,3.449
"6503",7976,"Zona Norte","08",6,950,262,NA,3,3,"Apartamento","santa teresita",-76.55345,3.44761
"6504",8013,"Zona Oeste","08",5,1300,300,3,7,5,"Apartamento","santa teresita",-76.554,3.448
"6505",8130,"Zona Oeste","08",6,1800,500,2,6,5,"Apartamento","santa teresita",-76.55569,3.44634
"6506",8189,"Zona Oeste","08",5,690,142,2,3,3,"Apartamento","santa teresita",-76.557,3.447
"6507",684,"Zona Oeste","09",6,1270,153,2,6,4,"Apartamento","santa teresita",-76.501,3.4
"6508",4157,"Zona Oeste","09",6,700,197,2,3,3,"Apartamento","santa teresita",-76.53,3.449
"6509",4849,"Zona Oeste","09",6,1149,230,3,4,4,"Apartamento","santa teresita",-76.53336,3.45338
"6510",6132,"Zona Oeste","09",6,1200,196,3,5,4,"Apartamento","santa teresita",-76.5409,3.45078
"6511",7476,"Zona Oeste","09",5,690,143,2,4,4,"Apartamento","santa teresita",-76.54982,3.44951
"6512",7609,"Zona Oeste","09",6,1200,194,3,5,4,"Apartamento","santa teresita",-76.55078,3.4516
"6513",7611,"Zona Oeste","09",6,1550,263,2,6,4,"Apartamento","santa teresita",-76.55078,3.4516
"6514",7612,"Zona Oeste","09",6,1250,250,2,5,3,"Apartamento","santa teresita",-76.55078,3.4516
"6515",7692,"Zona Oeste","09",6,580,147,2,3,3,"Apartamento","santa teresita",-76.55134,3.45303
"6516",7758,"Zona Oeste","09",6,1750,480,4,6,5,"Apartamento","santa teresita",-76.55186,3.45081
"6517",7863,"Zona Oeste","09",6,695,144,2,4,4,"Apartamento","santa teresita",-76.55256,3.44848
"6518",7890,"Zona Oeste","09",6,820,170,2,5,4,"Apartamento","santa teresita",-76.55293,3.44918
"6519",7891,"Zona Oeste","09",6,550,145,2,4,4,"Apartamento","santa teresita",-76.55293,3.44918
"6520",8011,"Zona Oeste","09",6,1600,457,4,5,4,"Apartamento","santa teresita",-76.554,3.446
"6521",8059,"Zona Oeste","09",6,1400,459,3,6,4,"Apartamento","santa teresita",-76.5545,3.45007
"6522",8098,"Zona Oeste","09",6,1300,224,3,4,3,"Apartamento","santa teresita",-76.555,3.448
"6523",8190,"Zona Oeste","09",6,560,140,2,3,3,"Apartamento","santa teresita",-76.557,3.447
"6524",8215,"Zona Oeste","09",6,1200,194,3,4,3,"Apartamento","santa teresita",-76.558,3.447
"6525",983,"Zona Oeste","10",6,1150,194,3,4,3,"Apartamento","santa teresita",-76.507,3.403
"6526",1129,"Zona Oeste","10",6,380,180,2,4,4,"Apartamento","santa teresita",-76.511,3.473
"6527",4615,"Zona Oeste","10",6,910,181,2,4,3,"Apartamento","santa teresita",-76.532,3.452
"6528",6343,"Zona Oeste","10",6,550,144,2,3,3,"Apartamento","santa teresita",-76.542,3.449
"6529",7822,"Zona Oeste","10",6,1400,459,3,7,6,"Apartamento","santa teresita",-76.55209,3.45112
"6530",7893,"Zona Oeste","10",6,770,150,2,4,3,"Apartamento","santa teresita",-76.55293,3.44918
"6531",8181,"Zona Oeste","10",6,395,180,2,4,3,"Apartamento","santa teresita",-76.55679,3.38876
"6532",7168,"Zona Oeste","11",5,1090,367,2,6,5,"Apartamento","santa teresita",-76.548,3.452
"6533",7895,"Zona Oeste","11",6,980,400,2,6,4,"Apartamento","santa teresita",-76.55293,3.44918
"6534",7964,"Zona Oeste","11",6,850,250,2,4,3,"Apartamento","santa teresita",-76.55329,3.45735
"6535",646,"Zona Oeste","12",6,690,314,2,5,4,"Apartamento","santa teresita",-76.50021,3.44812
"6536",4754,"Zona Oeste","12",6,1500,236,3,5,3,"Apartamento","santa teresita",-76.53279,3.41321
"6537",7491,"Zona Oeste","12",6,1400,475,3,7,5,"Apartamento","santa teresita",-76.54993,3.45221
"6538",7547,"Zona Oeste","12",6,1400,475,3,7,5,"Apartamento","santa teresita",-76.5502,3.45178
"6539",117,"Zona Oeste",NA,6,630,133,2,3,3,"Apartamento","santa teresita",-76.48426,3.43948
"6540",450,"Zona Oeste",NA,6,1583,229,3,4,3,"Apartamento","santa teresita",-76.496,3.469
"6541",451,"Zona Oeste",NA,6,1250,229,2,5,3,"Apartamento","santa teresita",-76.496,3.469
"6542",817,"Zona Oeste",NA,5,210,62,2,2,3,"Apartamento","santa teresita",-76.50326,3.44833
"6543",902,"Zona Oeste",NA,5,450,203,NA,3,3,"Apartamento","santa teresita",-76.505,3.402
"6544",1027,"Zona Oeste",NA,6,520,177,2,3,3,"Apartamento","santa teresita",-76.508,3.473
"6545",3366,"Zona Oeste",NA,6,980,320,2,5,3,"Apartamento","santa teresita",-76.526,3.434
"6546",3367,"Zona Oeste",NA,6,980,307,3,6,4,"Apartamento","santa teresita",-76.526,3.467
"6547",3595,"Zona Oeste",NA,6,1150,194,3,4,3,"Apartamento","santa teresita",-76.52722,3.46041
"6548",4614,"Zona Oeste",NA,6,910,181,2,4,3,"Apartamento","santa teresita",-76.532,3.452
"6549",4616,"Zona Oeste",NA,6,1080,207,2,2,2,"Apartamento","santa teresita",-76.532,3.452
"6550",4617,"Zona Oeste",NA,6,550,142,2,4,3,"Apartamento","santa teresita",-76.532,3.452
"6551",4682,"Zona Oeste",NA,6,1200,254,3,4,3,"Apartamento","santa teresita",-76.53218,3.36032
"6552",4804,"Zona Oeste",NA,6,1180,240,2,4,4,"Apartamento","santa teresita",-76.533,3.453
"6553",4850,"Zona Oeste",NA,5,350,145,NA,3,4,"Casa","santa teresita",-76.53338,3.46446
"6554",5652,"Zona Oeste",NA,6,530,116,2,3,3,"Apartamento","santa teresita",-76.53797,3.45139
"6555",5867,"Zona Oeste",NA,6,590,230,2,4,3,"Apartamento","santa teresita",-76.539,3.455
"6556",6075,"Zona Oeste",NA,6,435,98,2,2,3,"Apartamento","santa teresita",-76.54039,3.4427
"6557",6130,"Zona Oeste",NA,6,480,230,2,3,3,"Apartamento","santa teresita",-76.54089,3.45077
"6558",6158,"Zona Oeste",NA,6,560,90,2,3,2,"Apartamento","santa teresita",-76.541,3.444
"6559",6184,"Zona Oeste",NA,6,980,307,3,6,5,"Apartamento","santa teresita",-76.54106,3.44968
"6560",6435,"Zona Oeste",NA,6,640,157,1,3,3,"Apartamento","santa teresita",-76.54278,3.45345
"6561",6889,"Zona Oeste",NA,6,800,310,2,4,3,"Apartamento","santa teresita",-76.5457,3.45064
"6562",6992,"Zona Oeste",NA,6,720,165,2,3,3,"Apartamento","santa teresita",-76.54655,3.45002
"6563",7003,"Zona Norte",NA,6,900,311,NA,3,4,"Apartamento","santa teresita",-76.54669,3.45287
"6564",7060,"Zona Oeste",NA,6,560,291,1,5,3,"Apartamento","santa teresita",-76.547,3.451
"6565",7117,"Zona Oeste",NA,6,1250,194,3,4,3,"Apartamento","santa teresita",-76.54758,3.45071
"6566",7164,"Zona Oeste",NA,6,580,217,2,5,4,"Apartamento","santa teresita",-76.548,3.452
"6567",7165,"Zona Oeste",NA,6,650,240,3,3,4,"Apartamento","santa teresita",-76.548,3.446
"6568",7166,"Zona Oeste",NA,6,950,326,3,4,3,"Apartamento","santa teresita",-76.548,3.446
"6569",7167,"Zona Oeste",NA,5,950,326,3,4,3,"Apartamento","santa teresita",-76.548,3.446
"6570",7236,"Zona Oeste",NA,6,660,209.78,1,3,3,"Apartamento","santa teresita",-76.54829,3.45264
"6571",7336,"Zona Oeste",NA,5,430,140,1,3,3,"Apartamento","santa teresita",-76.549,3.449
"6572",7339,"Zona Oeste",NA,6,685,144,2,3,3,"Apartamento","santa teresita",-76.549,3.451
"6573",7401,"Zona Oeste",NA,6,700,153,2,5,3,"Apartamento","santa teresita",-76.5493,3.44283
"6574",7475,"Zona Oeste",NA,6,1400,300,2,5,3,"Apartamento","santa teresita",-76.54982,3.45079
"6575",7513,"Zona Oeste",NA,6,1350,474,3,7,5,"Apartamento","santa teresita",-76.55,3.452
"6576",7552,"Zona Oeste",NA,6,595,142,2,4,4,"Apartamento","santa teresita",-76.55025,3.45169
"6577",7581,"Zona Oeste",NA,6,1050,194,3,4,3,"Apartamento","santa teresita",-76.55067,3.44934
"6578",7590,"Zona Oeste",NA,6,1400,720,NA,3,9,"Casa","santa teresita",-76.55078,3.4516
"6579",7596,"Zona Oeste",NA,6,590,134,2,4,4,"Apartamento","santa teresita",-76.55078,3.4516
"6580",7597,"Zona Oeste",NA,6,1500,225,3,5,4,"Apartamento","santa teresita",-76.55078,3.4516
"6581",7598,"Zona Oeste",NA,5,1290,358,2,4,3,"Apartamento","santa teresita",-76.55078,3.4516
"6582",7599,"Zona Oeste",NA,6,590,134,2,3,3,"Apartamento","santa teresita",-76.55078,3.4516
"6583",7600,"Zona Oeste",NA,6,590,153,2,4,3,"Apartamento","santa teresita",-76.55078,3.4516
"6584",7601,"Zona Oeste",NA,6,800,148,2,4,3,"Apartamento","santa teresita",-76.55078,3.4516
"6585",7602,"Zona Oeste",NA,6,420,210,1,3,3,"Apartamento","santa teresita",-76.55078,3.4516
"6586",7606,"Zona Oeste",NA,6,1330,229,3,4,3,"Apartamento","santa teresita",-76.55078,3.4516
"6587",7607,"Zona Oeste",NA,6,698,147.76,2,3,4,"Apartamento","santa teresita",-76.55078,3.4516
"6588",7614,"Zona Oeste",NA,6,420,100,2,3,2,"Apartamento","santa teresita",-76.55078,3.4516
"6589",7618,"Zona Oeste",NA,4,198,54,1,2,2,"Apartamento","santa teresita",-76.55083,3.44849
"6590",7624,"Zona Oeste",NA,6,570,134,2,3,3,"Apartamento","santa teresita",-76.55093,3.44185
"6591",7741,"Zona Oeste",NA,6,670,133,2,3,3,"Apartamento","santa teresita",-76.55175,3.449
